word_phonemic,word_ab,meaning,category,language,match_type,edit_distance,gorila_id,site,seq_type,found_in_both,matched_substring,context
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,PKZa12,Palaikastro,conventional,False,TAI,ATAI*WAJA𐄁
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,PKZa12,Palaikastro,conventional,False,TAI,ATAI*WAJA𐄁
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,PKZa12,Palaikastro,conventional,True,APAQA,UPAJAJAPAQAJOAPAP
Lukkā,LUKA,toponym: Lukkā,toponym,anatolian,fuzzy_d1,1,PKZa12,Palaikastro,conventional,True,RUKA,ENEUNARUKAJASIAP
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,PKZa14,Palaikastro,conventional,False,ASASA,TUME𐄁JASASANI𐝫
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,PKZa14,Palaikastro,conventional,False,ASASA,TUME𐄁JASASANI𐝫
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,PKZa14,Palaikastro,conventional,False,ASASA,TUME𐄁JASASANI𐝫
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,PKZa14,Palaikastro,conventional,False,ASASA,TUME𐄁JASASANI𐝫
tese-,TESE,"oath, agreement",lycian_agriculture_trade,lycian,fuzzy_d1,1,PKZa15,Palaikastro,conventional,False,TETE,JADIKITETEDUPURE
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,PKZa16,Palaikastro,conventional,False,PUJA,TOSA𐄁PUJA𐝫
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,PKZa18,Palaikastro,conventional,False,TE𐄁I,TE𐄁IDA𐄁JAJ
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,PKZa20,Palaikastro,conventional,False,NAKA,"UNAKA,PTE𐝫"
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,PKZa20,Palaikastro,conventional,False,UNA,"UNAKA,PTE"
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,PKZa20,Palaikastro,conventional,True,PTE,"UNAKA,PTE𐝫"
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,PKZb19,Palaikastro,conventional,False,SITA,SESITA𐝫
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,PKZb19,Palaikastro,conventional,False,SITA,SESITA𐝫
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,PKZb21,Palaikastro,conventional,False,KITA,KITANITE
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,PKZb21,Palaikastro,conventional,False,KITA,KITANITE
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,PKZb21,Palaikastro,conventional,False,TANI,KITANITE
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,PKZb21,Palaikastro,conventional,False,TANI,KITANITE
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,PKZb21,Palaikastro,conventional,False,TANI,KITANITE
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,PKZb21,Palaikastro,conventional,False,TANI,KITANITE
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,PKZb25,Palaikastro,conventional,False,DARA,MIDARA
immara-,IMARA,"field, open country",luwian_agriculture_trade,luwian,fuzzy_d1,1,PKZb25,Palaikastro,conventional,False,IDARA,MIDARA
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,PKZb25,Palaikastro,conventional,False,DARA,MIDARA
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,PKZb25,Palaikastro,conventional,False,DARA,MIDARA
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,PKZc13,Palaikastro,conventional,False,RIJA,NURIJA𐝫
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,PLZf1,Platanos,conventional,False,ASASA,QETI𐄁JASASARAME𐄁T
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,PLZf1,Platanos,conventional,False,ASARA,TI𐄁JASASARAME𐄁TAN
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,PLZf1,Platanos,conventional,False,SARA,I𐄁JASASARAME𐄁TAN
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,PLZf1,Platanos,conventional,False,SARA,I𐄁JASASARAME𐄁TAN
arma-,ARAMA,moon,luwian_nature,luwian,fuzzy_d1,1,PLZf1,Platanos,conventional,False,ARAME,𐄁JASASARAME𐄁TANUN
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,PLZf1,Platanos,conventional,False,ASASA,QETI𐄁JASASARAME𐄁T
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,PLZf1,Platanos,conventional,False,KINA,TANUNIKINA𐄁NINUN
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,PLZf1,Platanos,conventional,False,ASASA,QETI𐄁JASASARAME𐄁T
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,PLZf1,Platanos,conventional,False,SARA,I𐄁JASASARAME𐄁TAN
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,PLZf1,Platanos,conventional,False,ASASA,QETI𐄁JASASARAME𐄁T
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,POZc1,Poros Herakleiou,conventional,False,ASASA,RIQETIASASARA*𐄁
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,POZc1,Poros Herakleiou,conventional,False,ASARA,QETIASASARA*𐄁
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,POZc1,Poros Herakleiou,conventional,False,SARA,ETIASASARA*𐄁
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,POZc1,Poros Herakleiou,conventional,False,SARA,ETIASASARA*𐄁
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,POZc1,Poros Herakleiou,conventional,False,ASASA,RIQETIASASARA*𐄁
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,POZc1,Poros Herakleiou,conventional,False,ASASA,RIQETIASASARA*𐄁
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,POZc1,Poros Herakleiou,conventional,False,SARA,ETIASASARA*𐄁
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,POZc1,Poros Herakleiou,conventional,False,ASASA,RIQETIASASARA*𐄁
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,PRZa1,Prassa,conventional,False,TANA,TANASUTEKE
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,PRZa1,Prassa,conventional,False,ASASA,KETOIJASASA*MESO
tawa-,TAWA,eye,luwian_body_parts,luwian,fuzzy_d1,1,PRZa1,Prassa,conventional,False,TANA,TANASUTEKE
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,PRZa1,Prassa,conventional,False,TANA,TANASUTEKE
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,PRZa1,Prassa,conventional,False,ASASA,KETOIJASASA*MESO
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,PRZa1,Prassa,conventional,False,OIJA,UTEKETOIJASASA*M
*daw(a)-,TAWA,six (reconstructed),luwian_number,luwian,fuzzy_d1,1,PRZa1,Prassa,conventional,False,TANA,TANASUTEKE
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,PRZa1,Prassa,conventional,False,ASASA,KETOIJASASA*MESO
tede-,TETE,father,lycian_kinship,lycian,fuzzy_d1,1,PRZa1,Prassa,conventional,False,TEKE,TANASUTEKETOIJAS
tese-,TESE,"oath, agreement",lycian_agriculture_trade,lycian,fuzzy_d1,1,PRZa1,Prassa,conventional,False,TEKE,TANASUTEKETOIJAS
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,PRZa1,Prassa,conventional,False,ASASA,KETOIJASASA*MESO
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,PSZa2,Psykhro,conventional,False,ASASA,JATI𐄁JASASARAME𐄁S
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,PSZa2,Psykhro,conventional,False,ASARA,TI𐄁JASASARAME𐄁SO𐄁
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,PSZa2,Psykhro,conventional,False,SARA,I𐄁JASASARAME𐄁SO𐄁
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,PSZa2,Psykhro,conventional,False,SARA,I𐄁JASASARAME𐄁SO𐄁
arma-,ARAMA,moon,luwian_nature,luwian,fuzzy_d1,1,PSZa2,Psykhro,conventional,False,ARAME,𐄁JASASARAME𐄁SO𐄁
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,PSZa2,Psykhro,conventional,False,ASASA,JATI𐄁JASASARAME𐄁S
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,PSZa2,Psykhro,conventional,False,KENA,REIKENAI*TI𐄁𐄌
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,PSZa2,Psykhro,conventional,False,ASASA,JATI𐄁JASASARAME𐄁S
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,PSZa2,Psykhro,conventional,False,SARA,I𐄁JASASARAME𐄁SO𐄁
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,PSZa2,Psykhro,conventional,False,ASASA,JATI𐄁JASASARAME𐄁S
immara-,IMARA,"field, open country",luwian_agriculture_trade,luwian,fuzzy_d1,1,PYR1,Pyrgos,conventional,False,IMARU,TIMARUWITE*V
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,SAMWa1,Samothrace,conventional,False,ASASA,JASASARATE
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,SAMWa1,Samothrace,conventional,False,ASARA,JASASARATE
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,SAMWa1,Samothrace,conventional,False,SARA,JASASARATE
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,SAMWa1,Samothrace,conventional,False,SARA,JASASARATE
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,SAMWa1,Samothrace,conventional,False,ASASA,JASASARATE
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,SAMWa1,Samothrace,conventional,False,ASASA,JASASARATE
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,SAMWa1,Samothrace,conventional,False,SARA,JASASARATE
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,SAMWa1,Samothrace,conventional,False,RATE,JASASARATE
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,SAMWa1,Samothrace,conventional,False,ASASA,JASASARATE
pānkʷ-,PAKU,five,luwian_number,luwian,fuzzy_d1,1,SEZf1,Selakanos,conventional,False,DAKU,DAKU
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,SKZb1,Skhinia,conventional,False,MARA,AMARANE𐝫
immara-,IMARA,"field, open country",luwian_agriculture_trade,luwian,fuzzy_d1,1,SKZb1,Skhinia,conventional,False,AMARA,AMARANE𐝫
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,SKZb1,Skhinia,conventional,False,MARA,AMARANE𐝫
malā-,MALA,to think,luwian_verb,luwian,fuzzy_d1,1,SKZb1,Skhinia,conventional,False,MARA,AMARANE𐝫
māwa-,MAWA,four,luwian_number,luwian,fuzzy_d1,1,SKZb1,Skhinia,conventional,False,MARA,AMARANE𐝫
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,SKZb1,Skhinia,conventional,False,MARA,AMARANE𐝫
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,SKOZc1,Skoteino Cave,conventional,False,KITI,ATU*NEKITI𐝫
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,SYZa1,Syme,conventional,False,ATA,ATAI*WAJA
warwala-,WAWA,"seed, offspring",luwian_kinship,luwian,fuzzy_d1,1,SYZa1,Syme,conventional,False,WAJA,ATAI*WAJA𐄁IDAMI
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,SYZa1,Syme,conventional,False,ATA,ATAI*WAJA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,SYZa1,Syme,conventional,False,ATA,ATAI*WAJA
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,SYZa1,Syme,conventional,False,WAJA,ATAI*WAJA𐄁IDAMI
walā-,WALA,to die,luwian_verb,luwian,fuzzy_d1,1,SYZa1,Syme,conventional,False,WAJA,ATAI*WAJA𐄁IDAMI
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,SYZa1,Syme,conventional,False,TAI,ATAI*WAJA𐄁
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,SYZa1,Syme,conventional,False,TAI,ATAI*WAJA𐄁
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,SYZa1,Syme,conventional,False,WAJA,ATAI*WAJA𐄁IDAMI
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,SYZa1,Syme,conventional,False,ATA,ATAI*WAJA
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,SYZa1,Syme,conventional,False,TAI,ATAI*WAJA𐄁
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,SYZa1,Syme,conventional,False,TAI,ATAI*WAJA𐄁
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,SYZa2,Syme,conventional,False,ATA,ATAI*WAJA
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,SYZa2,Syme,conventional,False,NAKA,UOLIVUNAKANASIOL
warwala-,WAWA,"seed, offspring",luwian_kinship,luwian,fuzzy_d1,1,SYZa2,Syme,conventional,False,WAJA,ATAI*WAJA𐄁JASUM
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,SYZa2,Syme,conventional,False,ATA,ATAI*WAJA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,SYZa2,Syme,conventional,False,KANA,LIVUNAKANASIOLEA
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,SYZa2,Syme,conventional,False,WAJA,ATAI*WAJA𐄁JASUM
walā-,WALA,to die,luwian_verb,luwian,fuzzy_d1,1,SYZa2,Syme,conventional,False,WAJA,ATAI*WAJA𐄁JASUM
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,SYZa2,Syme,conventional,False,VUNA,ATUOLIVUNAKANASI
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,SYZa2,Syme,conventional,False,TAI,ATAI*WAJA𐄁
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,SYZa2,Syme,conventional,False,TAI,ATAI*WAJA𐄁
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,SYZa2,Syme,conventional,False,WAJA,ATAI*WAJA𐄁JASUM
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,SYZa2,Syme,conventional,False,ATA,ATAI*WAJA
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,SYZa2,Syme,conventional,False,TAI,ATAI*WAJA𐄁
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,SYZa2,Syme,conventional,False,TAI,ATAI*WAJA𐄁
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,SYZa3,Syme,conventional,False,ATA,ATAI*WAJA
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,SYZa3,Syme,conventional,False,KANA,WAJASEKANASISIRU
warwala-,WAWA,"seed, offspring",luwian_kinship,luwian,fuzzy_d1,1,SYZa3,Syme,conventional,False,WAJA,ATAI*WAJASEKANA
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,SYZa3,Syme,conventional,False,ATA,ATAI*WAJA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,SYZa3,Syme,conventional,False,KANA,WAJASEKANASISIRU
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,SYZa3,Syme,conventional,False,WAJA,ATAI*WAJASEKANA
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,SYZa3,Syme,conventional,False,TEMU,SISIRUTEMUTE
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,SYZa3,Syme,conventional,False,SISI,SEKANASISIRUTEMU
walā-,WALA,to die,luwian_verb,luwian,fuzzy_d1,1,SYZa3,Syme,conventional,False,WAJA,ATAI*WAJASEKANA
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,SYZa3,Syme,conventional,False,KANA,WAJASEKANASISIRU
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,SYZa3,Syme,conventional,False,TAI,ATAI*WAJAS
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,SYZa3,Syme,conventional,False,TAI,ATAI*WAJAS
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,SYZa3,Syme,conventional,False,WAJA,ATAI*WAJASEKANA
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,SYZa3,Syme,conventional,False,ATA,ATAI*WAJA
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,SYZa3,Syme,conventional,False,TAI,ATAI*WAJAS
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,SYZa3,Syme,conventional,False,TAI,ATAI*WAJAS
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,SYZa4,Syme,conventional,False,ATA,ATAI*WAJA
warwala-,WAWA,"seed, offspring",luwian_kinship,luwian,fuzzy_d1,1,SYZa4,Syme,conventional,False,WAJA,ATAI*WAJA𐄁JAINW
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,SYZa4,Syme,conventional,False,ATA,ATAI*WAJA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,SYZa4,Syme,conventional,False,ATA,ATAI*WAJA
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,SYZa4,Syme,conventional,False,WAJA,ATAI*WAJA𐄁JAINW
walā-,WALA,to die,luwian_verb,luwian,fuzzy_d1,1,SYZa4,Syme,conventional,False,WAJA,ATAI*WAJA𐄁JAINW
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,SYZa4,Syme,conventional,False,TAI,ATAI*WAJA𐄁
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,SYZa4,Syme,conventional,False,TAI,ATAI*WAJA𐄁
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,SYZa4,Syme,conventional,False,WAJA,ATAI*WAJA𐄁JAINW
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,SYZa4,Syme,conventional,False,ATA,ATAI*WAJA
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,SYZa4,Syme,conventional,False,TAI,ATAI*WAJA𐄁
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,SYZa4,Syme,conventional,False,TAI,ATAI*WAJA𐄁
warwala-,WAWA,"seed, offspring",luwian_kinship,luwian,fuzzy_d1,1,SYZa5,Syme,conventional,False,JAWA,"MIJA𐄁JAWAPA,NWA"
tawa-,TAWA,eye,luwian_body_parts,luwian,fuzzy_d1,1,SYZa5,Syme,conventional,False,JAWA,"MIJA𐄁JAWAPA,NWA"
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,SYZa5,Syme,conventional,False,WAPA,"IJA𐄁JAWAPA,NWA𐝫"
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,SYZa5,Syme,conventional,True,MIJA,MIJA𐄁JAWAP
walā-,WALA,to die,luwian_verb,luwian,fuzzy_d1,1,SYZa5,Syme,conventional,False,WAPA,"IJA𐄁JAWAPA,NWA𐝫"
māwa-,MAWA,four,luwian_number,luwian,fuzzy_d1,1,SYZa5,Syme,conventional,False,JAWA,"MIJA𐄁JAWAPA,NWA"
*daw(a)-,TAWA,six (reconstructed),luwian_number,luwian,fuzzy_d1,1,SYZa5,Syme,conventional,False,JAWA,"MIJA𐄁JAWAPA,NWA"
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,SYZa5,Syme,conventional,False,WAPA,"IJA𐄁JAWAPA,NWA𐝫"
Aḫḫiyawa,AIJAWA,toponym: Aḫḫiyawa,toponym,anatolian,fuzzy_d1,1,SYZa5,Syme,conventional,False,A𐄁JAWA,"MIJA𐄁JAWAPA,NWA"
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,SYZa6,Syme,conventional,False,RATE,DASERATE
tese-,TESE,"oath, agreement",lycian_agriculture_trade,lycian,fuzzy_d1,1,SYZb7,Syme,conventional,False,SESE,RAKINISESE
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,SYZa8,Syme,conventional,False,ATA,ATAI*WAJA
warwala-,WAWA,"seed, offspring",luwian_kinship,luwian,fuzzy_d1,1,SYZa8,Syme,conventional,False,WAJA,ATAI*WAJA𐄁JAJA𐝫
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,SYZa8,Syme,conventional,False,ATA,ATAI*WAJA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,SYZa8,Syme,conventional,False,ATA,ATAI*WAJA
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,SYZa8,Syme,conventional,False,WAJA,ATAI*WAJA𐄁JAJA𐝫
walā-,WALA,to die,luwian_verb,luwian,fuzzy_d1,1,SYZa8,Syme,conventional,False,WAJA,ATAI*WAJA𐄁JAJA𐝫
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,SYZa8,Syme,conventional,False,TAI,ATAI*WAJA𐄁
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,SYZa8,Syme,conventional,False,TAI,ATAI*WAJA𐄁
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,SYZa8,Syme,conventional,False,WAJA,ATAI*WAJA𐄁JAJA𐝫
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,SYZa8,Syme,conventional,False,ATA,ATAI*WAJA
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,SYZa8,Syme,conventional,False,TAI,ATAI*WAJA𐄁
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,SYZa8,Syme,conventional,False,TAI,ATAI*WAJA𐄁
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,SYZa9,Syme,conventional,False,PARA,JAPARAJASE
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,SYZa9,Syme,conventional,False,PARA,JAPARAJASE
parna-,PARANA,house,luwian_agriculture_trade,luwian,fuzzy_d1,1,SYZa9,Syme,conventional,False,PARAJA,JAPARAJASE
tapar-,TAPARA,"to rule, govern",luwian_agriculture_trade,luwian,fuzzy_d1,1,SYZa9,Syme,conventional,False,JAPARA,JAPARAJASE
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,SYZa9,Syme,conventional,False,PARA,JAPARAJASE
arma-,ARAMA,moon,luwian_nature,luwian,fuzzy_d1,1,SYZa9,Syme,conventional,False,ARAJA,JAPARAJASE
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,SYZa9,Syme,conventional,False,PARA,JAPARAJASE
prñna-,PARANA,"house, building",lycian_agriculture_trade,lycian,fuzzy_d1,1,SYZa9,Syme,conventional,False,PARAJA,JAPARAJASE
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,SYZa9,Syme,conventional,False,APARA,JAPARAJASE
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,SYZa10,Syme,conventional,False,ASARA,QASARAKU
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,SYZa10,Syme,conventional,False,ASARA,QASARAKU
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,SYZa10,Syme,conventional,False,SARA,QASARAKU
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,SYZa10,Syme,conventional,False,SARA,QASARAKU
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,SYZa10,Syme,conventional,False,ASARA,QASARAKU
pānkʷ-,PAKU,five,luwian_number,luwian,fuzzy_d1,1,SYZa10,Syme,conventional,False,RAKU,QASARAKU
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,SYZa10,Syme,conventional,False,ASARA,QASARAKU
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,SYZa10,Syme,conventional,False,QASA,QASARAKU
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,SYZa10,Syme,conventional,False,SARA,QASARAKU
-ašša-,ASASA,genitival adjective [Very important for toponyms: -assos/-assa],luwian_suffix,luwian,fuzzy_d1,1,SYZa10,Syme,conventional,False,ASARA,QASARAKU
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,TELZb1,Tel Haror,conventional,False,WATE,MU≈WATE≈NI
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,THEtab.5,Thera,conventional,False,TEME,𐄁TEMEDAI𐝫
tede-,TETE,father,lycian_kinship,lycian,fuzzy_d1,1,THEtab.5,Thera,conventional,False,TEME,𐄁TEMEDAI𐝫
tese-,TESE,"oath, agreement",lycian_agriculture_trade,lycian,fuzzy_d1,1,THEtab.5,Thera,conventional,False,TEME,𐄁TEMEDAI𐝫
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,THEZb1,Thera,conventional,False,SINI,SINIPU𐝫
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,THEZb2,Thera,conventional,False,SANA,ARESANA
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,THEZb2,Thera,conventional,False,ESANA,ARESANA
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,THEZb2,Thera,conventional,False,SANA,ARESANA
