triple_id,total_connections,connections,sign_1,sign_2,sign_3,shared_following,shared_preceding,s1_in_uncertain,s2_in_uncertain,s3_in_uncertain,uncertain_count,sign_1_ml_pred,sign_2_ml_pred,sign_3_ml_pred,sign_1_ml_conf,sign_2_ml_conf,sign_3_ml_conf,sign_1_pos_init,sign_2_pos_init,sign_3_pos_init,sign_1_pos_fin,sign_2_pos_fin,sign_3_pos_fin,sign_1_total_occ,sign_2_total_occ,sign_3_total_occ
11193,3,"C,V,both",AB 05,AB 08,AB 34,"AB 56,AB 59","AB 24,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.904,0.731,0.504,0.074,0.0,1789,1286,26
41734,3,"C,V,both",AB 28,AB 57,AB 59,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.361,0.059,0.18,0.293,0.654,0.436,662,1222,1217
1308,3,"C,V,both",AB 01,AB 60,AB 59,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.506,0.224,0.18,0.059,0.262,0.436,640,1243,1217
3810,3,"C,V,both",AB 02,AB 60,AB 81,"AB 12,AB 38,AB 56","AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.048,0.224,0.762,0.677,0.262,0.058,1479,1243,378
5377,3,"C,V,both",AB 03,AB 52,AB 70,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.7,0.075,0.55,0.104,0.657,0.176,866,670,1564
8817,3,"C,V,both",AB 04,AB 30,AB 38,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.28,0.088,0.701,0.265,0.079,0.127,1118,419,1563
8923,3,"C,V,both",AB 04,AB 08,AB 13,"AB 38,AB 56","AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.28,0.904,0.431,0.265,0.074,0.088,1118,1286,696
10674,3,"C,V,both",AB 05,AB 53,AB 11,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.164,0.617,0.504,0.121,0.108,1789,794,517
10914,3,"C,V,both",AB 05,AB 77,AB 24,"AB 38,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.502,0.206,0.504,0.208,0.322,1789,904,407
11177,3,"C,V,both",AB 05,AB 08,AB 65,"AB 05,AB 56","AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.904,0.0,0.504,0.074,0.36,1789,1286,25
11214,3,"C,V,both",AB 05,AB 43,AB 59,"AB 12,AB 56","AB 70,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.947,0.18,0.504,0.0,0.436,1789,94,1217
11537,3,"C,V,both",AB 05,AB 21,AB 59,"AB 37,AB 56","AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.298,0.18,0.504,0.074,0.436,1789,94,1217
27964,3,"C,V,both",AB 14,AB 70,AB 27,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.595,0.55,0.152,0.087,0.176,0.159,566,1564,970
28410,3,"C,V,both",AB 15,AB 57,AB 61,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.066,0.059,0.61,0.803,0.654,0.231,603,1222,1275
51956,3,"C,V,both",AB 42,AB 57,AB 77,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.18,0.059,0.502,0.615,0.654,0.208,974,1222,904
518,3,"C,V,both",AB 01,AB 52,AB 05,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.506,0.075,0.274,0.059,0.657,0.504,640,670,1789
5407,3,"C,V,both",AB 03,AB 52,AB 38,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.7,0.075,0.701,0.104,0.657,0.127,866,670,1563
5602,3,"C,V,both",AB 03,AB 06,AB 08,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.7,0.06,0.904,0.104,0.439,0.074,866,947,1286
10166,3,"C,V,both",AB 05,AB 42,AB 26,"AB 38,AB 56,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.18,0.348,0.504,0.615,0.086,1789,974,336
10577,3,"C,V,both",AB 05,AB 27,AB 31,AB 38,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.152,0.338,0.504,0.159,0.224,1789,970,340
10721,3,"C,V,both",AB 05,AB 60,AB 22,"AB 37,AB 56","AB 07,AB 51,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.224,0.164,0.504,0.262,0.075,1789,1243,67
11185,3,"C,V,both",AB 05,AB 08,AB 48,"AB 12,AB 56","AB 37,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.904,0.125,0.504,0.074,0.25,1789,1286,24
13626,3,"C,V,both",AB 06,AB 72,AB 70,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.06,0.653,0.55,0.439,0.056,0.176,947,588,1564
23611,3,"C,V,both",AB 12,AB 36,AB 13,"AB 38,AB 56","AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.05,0.042,0.431,0.534,0.816,0.088,727,1676,696
28278,3,"C,V,both",AB 14,AB 27,AB 38,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.595,0.152,0.701,0.087,0.159,0.127,566,970,1563
48207,3,"C,V,both",AB 36,AB 75,AB 78,"AB 38,AB 56","AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.042,0.243,0.259,0.816,0.432,0.611,1676,940,483
48968,3,"C,V,both",AB 37,AB 75,AB 70,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.225,0.243,0.55,0.106,0.432,0.176,595,940,1564
53375,3,"C,V,both",AB 44,AB 60,AB 72,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.277,0.224,0.653,0.21,0.262,0.056,1268,1243,588
4206,3,"C,V,both",AB 02,AB 41,AB 10,"AB 38,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.048,0.158,0.185,0.677,0.29,0.345,1479,720,899
5727,3,"C,V,both",AB 03,AB 54,AB 70,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.7,0.235,0.55,0.104,0.464,0.176,866,668,1564
10035,3,"C,V,both",AB 05,AB 40,AB 77,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.267,0.502,0.504,0.086,0.208,1789,405,904
11439,3,"C,V,both",AB 05,AB 23,AB 61,"AB 38,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.471,0.61,0.504,0.029,0.231,1789,34,1275
13426,3,"C,V,both",AB 06,AB 38,AB 72,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.06,0.701,0.653,0.439,0.127,0.056,947,1563,588
17172,3,"C,V,both",AB 08,AB 83,AB 05,"AB 38,AB 56","AB 26,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.904,0.217,0.274,0.074,0.043,0.504,1286,23,1789
17528,3,"C,V,both",AB 08,AB 37,AB 59,"AB 38,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.904,0.225,0.18,0.074,0.106,0.436,1286,595,1217
48976,3,"C,V,both",AB 37,AB 75,AB 38,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.225,0.243,0.701,0.106,0.432,0.127,595,940,1563
880,3,"C,V,both",AB 01,AB 54,AB 05,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.506,0.235,0.274,0.059,0.464,0.504,640,668,1789
5753,3,"C,V,both",AB 03,AB 54,AB 38,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.7,0.235,0.701,0.104,0.464,0.127,866,668,1563
11102,3,"C,V,both",AB 05,AB 41,AB 72,AB 38,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.158,0.653,0.504,0.29,0.056,1789,720,588
21755,3,"C,V,both",AB 11,AB 36,AB 77,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.617,0.042,0.502,0.108,0.816,0.208,517,1676,904
46078,3,"C,V,both",AB 32,AB 60,AB 70,AB 12,"AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.172,0.224,0.55,0.297,0.262,0.176,290,1243,1564
47772,3,"C,V,both",AB 36,AB 42,AB 80,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.042,0.18,0.418,0.816,0.615,0.172,1676,974,447
2979,3,"C,V,both",AB 02,AB 52,AB 06,"AB 12,AB 38,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.048,0.075,0.06,0.677,0.657,0.439,1479,670,947
11167,3,"C,V,both",AB 05,AB 08,AB 82,"AB 56,AB 70","AB 27,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.904,0.095,0.504,0.074,0.714,1789,1286,21
11192,3,"C,V,both",AB 05,AB 08,AB 33,"AB 56,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.904,0.0,0.504,0.074,0.429,1789,1286,21
15903,3,"C,V,both",AB 08,AB 57,AB 72,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.904,0.059,0.653,0.074,0.654,0.056,1286,1222,588
40561,3,"C,V,both",AB 27,AB 57,AB 77,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.152,0.059,0.502,0.159,0.654,0.208,970,1222,904
46087,3,"C,V,both",AB 32,AB 60,AB 38,AB 12,"AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.172,0.224,0.701,0.297,0.262,0.127,290,1243,1563
4825,3,"C,V,both",AB 02,AB 29,AB 70,"AB 02,AB 38","AB 36,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.048,0.423,0.55,0.677,0.058,0.176,1479,52,1564
4845,3,"C,V,both",AB 02,AB 74,AB 70,"AB 10,AB 12,AB 38","AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.048,0.25,0.55,0.677,0.154,0.176,1479,52,1564
10491,3,"C,V,both",AB 05,AB 45,AB 53,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.148,0.164,0.504,0.701,0.121,1789,512,794
10568,3,"C,V,both",AB 05,AB 27,AB 26,"AB 38,AB 56,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.152,0.348,0.504,0.159,0.086,1789,970,336
10837,3,"C,V,both",AB 05,AB 44,AB 85,"AB 12,AB 59","AB 36,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.277,1.0,0.504,0.21,0.026,1789,1268,38
11592,3,"C,V,both",AB 05,AB 10,AB 24,"AB 38,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.185,0.206,0.504,0.345,0.322,1789,899,407
16905,3,"C,V,both",AB 08,AB 60,AB 14,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.904,0.224,0.595,0.074,0.262,0.087,1286,1243,566
19694,3,"C,V,both",AB 10,AB 57,AB 42,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.185,0.059,0.18,0.345,0.654,0.615,899,1222,974
29882,3,"C,V,both",AB 15,AB 61,AB 59,"AB 38,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.066,0.61,0.18,0.803,0.231,0.436,603,1275,1217
33254,3,"C,V,both",AB 20,AB 36,AB 44,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.199,0.042,0.277,0.371,0.816,0.21,151,1676,1268
47912,3,"C,V,both",AB 36,AB 58,AB 61,"AB 38,AB 56,AB 70","AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.042,0.535,0.61,0.816,0.035,0.231,1676,144,1275
50321,3,"C,V,both",AB 39,AB 60,AB 61,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.22,0.224,0.61,0.374,0.262,0.231,577,1243,1275
52366,3,"C,V,both",AB 42,AB 77,AB 59,"AB 38,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.18,0.502,0.18,0.615,0.208,0.436,974,904,1217
58177,3,"C,V,both",AB 60,AB 73,AB 70,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.224,0.253,0.55,0.262,0.111,0.176,1243,288,1564
3224,3,"C,V,both",AB 02,AB 06,AB 54,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.048,0.06,0.235,0.677,0.439,0.464,1479,947,668
4390,3,"C,V,both",AB 02,AB 38,AB 29,"AB 02,AB 38","AB 36,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.048,0.701,0.423,0.677,0.127,0.058,1479,1563,52
4396,3,"C,V,both",AB 02,AB 38,AB 74,"AB 10,AB 12,AB 38","AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.048,0.701,0.25,0.677,0.127,0.154,1479,1563,52
4755,3,"C,V,both",AB 02,AB 61,AB 31,AB 38,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.048,0.61,0.338,0.677,0.231,0.224,1479,1275,340
12825,3,"C,V,both",AB 06,AB 60,AB 77,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.06,0.224,0.502,0.439,0.262,0.208,947,1243,904
17009,3,"C,V,both",AB 08,AB 16,AB 70,AB 12,"AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.904,0.598,0.55,0.074,0.197,0.176,1286,244,1564
49584,3,"C,V,both",AB 38,AB 60,AB 73,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.701,0.224,0.253,0.127,0.262,0.111,1563,1243,288
706,3,"C,V,both",AB 01,AB 42,AB 02,AB 38,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.506,0.18,0.048,0.059,0.615,0.677,640,974,1479
9918,3,"C,V,both",AB 05,AB 12,AB 39,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.05,0.22,0.504,0.534,0.374,1789,727,577
10076,3,"C,V,both",AB 05,AB 40,AB 10,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.267,0.185,0.504,0.086,0.345,1789,405,899
10732,3,"C,V,both",AB 05,AB 60,AB 76,"AB 56,AB 70","AB 37,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.224,0.016,0.504,0.262,0.459,1789,1243,61
11172,3,"C,V,both",AB 05,AB 08,AB 63,"AB 12,AB 56","AB 54,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.904,0.889,0.504,0.074,0.0,1789,1286,18
17022,3,"C,V,both",AB 08,AB 16,AB 38,AB 12,"AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.904,0.598,0.701,0.074,0.197,0.127,1286,244,1563
28421,3,"C,V,both",AB 15,AB 57,AB 44,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.066,0.059,0.277,0.803,0.654,0.21,603,1222,1268
40684,3,"C,V,both",AB 27,AB 36,AB 80,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.152,0.042,0.418,0.159,0.816,0.172,970,1676,447
5073,3,"C,V,both",AB 03,AB 28,AB 70,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.7,0.361,0.55,0.104,0.293,0.176,866,662,1564
6554,3,"C,V,both",AB 03,AB 75,AB 08,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.7,0.243,0.904,0.104,0.432,0.074,866,940,1286
19882,3,"C,V,both",AB 10,AB 36,AB 11,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.185,0.042,0.617,0.345,0.816,0.108,899,1676,517
25603,3,"C,V,both",AB 13,AB 36,AB 41,AB 38,"AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.431,0.042,0.158,0.088,0.816,0.29,696,1676,720
38413,3,"C,V,both",AB 25,AB 36,AB 60,"AB 38,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.208,0.042,0.224,0.572,0.816,0.262,173,1676,1243
47744,3,"C,V,both",AB 36,AB 46,AB 60,"AB 10,AB 56","AB 54,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.042,0.064,0.224,0.816,0.156,0.262,1676,173,1243
47922,3,"C,V,both",AB 36,AB 45,AB 77,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.042,0.148,0.502,0.816,0.701,0.208,1676,512,904
48435,3,"C,V,both",AB 37,AB 57,AB 61,AB 38,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.225,0.059,0.61,0.106,0.654,0.231,595,1222,1275
59315,3,"C,V,both",AB 70,AB 75,AB 72,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.55,0.243,0.653,0.176,0.432,0.056,1564,940,588
200,3,"C,V,both",AB 01,AB 28,AB 05,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.506,0.361,0.274,0.059,0.293,0.504,640,662,1789
2853,3,"C,V,both",AB 02,AB 62,AB 70,AB 38,"AB 59,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.048,0.438,0.55,0.677,0.167,0.176,1479,48,1564
5103,3,"C,V,both",AB 03,AB 28,AB 38,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.7,0.361,0.701,0.104,0.293,0.127,866,662,1563
9534,3,"C,V,both",AB 05,AB 57,AB 17,AB 12,"AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.059,0.25,0.504,0.654,0.537,1789,1222,80
9572,3,"C,V,both",AB 05,AB 57,AB 56,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.059,0.775,0.504,0.654,0.087,1789,1222,80
10842,3,"C,V,both",AB 05,AB 44,AB 23,"AB 12,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.277,0.471,0.504,0.21,0.029,1789,1268,34
17380,3,"C,V,both",AB 08,AB 50,AB 70,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.904,0.685,0.55,0.074,0.071,0.176,1286,241,1564
17627,3,"C,V,both",AB 08,AB 72,AB 59,"AB 38,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.904,0.653,0.18,0.074,0.056,0.436,1286,588,1217
19708,3,"C,V,both",AB 10,AB 57,AB 27,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.185,0.059,0.152,0.345,0.654,0.159,899,1222,970
41272,3,"C,V,both",AB 27,AB 77,AB 59,"AB 38,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.152,0.502,0.18,0.159,0.208,0.436,970,904,1217
49780,3,"C,V,both",AB 38,AB 75,AB 72,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.701,0.243,0.653,0.127,0.432,0.056,1563,940,588
2881,3,"C,V,both",AB 02,AB 62,AB 38,AB 38,"AB 59,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.048,0.438,0.701,0.677,0.167,0.127,1479,48,1563
4582,3,"C,V,both",AB 02,AB 26,AB 61,"AB 38,AB 56,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.048,0.348,0.61,0.677,0.086,0.231,1479,336,1275
11329,3,"C,V,both",AB 05,AB 34,AB 61,"AB 38,AB 59","AB 24,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.731,0.61,0.504,0.0,0.231,1789,26,1275
11985,3,"C,V,both",AB 06,AB 36,AB 67,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.06,0.042,0.351,0.439,0.816,0.071,947,1676,467
17394,3,"C,V,both",AB 08,AB 50,AB 38,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.904,0.685,0.701,0.074,0.071,0.127,1286,241,1563
20228,3,"C,V,both",AB 10,AB 42,AB 59,"AB 38,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.185,0.18,0.18,0.345,0.615,0.436,899,974,1217
1178,3,"C,V,both",AB 01,AB 27,AB 02,AB 38,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.506,0.152,0.048,0.059,0.159,0.677,640,970,1479
2957,3,"C,V,both",AB 02,AB 52,AB 75,AB 56,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.048,0.075,0.243,0.677,0.657,0.432,1479,670,940
9336,3,"C,V,both",AB 04,AB 13,AB 61,AB 38,"AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.28,0.431,0.61,0.265,0.088,0.231,1118,696,1275
9426,3,"C,V,both",AB 04,AB 24,AB 70,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.28,0.206,0.55,0.265,0.322,0.176,1118,407,1564
11482,3,"C,V,both",AB 05,AB 65,AB 61,"AB 05,AB 38","AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.0,0.61,0.504,0.36,0.231,1789,25,1275
12857,3,"C,V,both",AB 06,AB 60,AB 10,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.06,0.224,0.185,0.439,0.262,0.345,947,1243,899
17145,3,"C,V,both",AB 08,AB 77,AB 10,AB 56,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.904,0.502,0.185,0.074,0.208,0.345,1286,904,899
48021,3,"C,V,both",AB 36,AB 60,AB 55,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.042,0.224,0.112,0.816,0.262,0.229,1676,1243,170
2665,3,"C,V,both",AB 02,AB 28,AB 06,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.048,0.361,0.06,0.677,0.293,0.439,1479,662,947
4861,3,"C,V,both",AB 02,AB 70,AB 68,AB 38,"AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.048,0.55,0.0,0.677,0.176,0.644,1479,1564,45
5633,3,"C,V,both",AB 03,AB 06,AB 61,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.7,0.06,0.61,0.104,0.439,0.231,866,947,1275
7684,3,"C,V,both",AB 04,AB 12,AB 60,AB 56,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.28,0.05,0.224,0.265,0.534,0.262,1118,727,1243
9026,3,"C,V,both",AB 04,AB 38,AB 24,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.28,0.701,0.206,0.265,0.127,0.322,1118,1563,407
11276,3,"C,V,both",AB 05,AB 48,AB 61,"AB 12,AB 37,AB 38","AB 37,AB 41,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.125,0.61,0.504,0.25,0.231,1789,24,1275
11577,3,"C,V,both",AB 05,AB 13,AB 15,"AB 38,AB 56","AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.431,0.066,0.504,0.088,0.803,1789,696,603
13476,3,"C,V,both",AB 06,AB 39,AB 70,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.06,0.22,0.55,0.439,0.374,0.176,947,577,1564
29324,3,"C,V,both",AB 15,AB 44,AB 59,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.066,0.277,0.18,0.803,0.21,0.436,603,1268,1217
47920,3,"C,V,both",AB 36,AB 58,AB 44,"AB 12,AB 56,AB 70","AB 12,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.042,0.535,0.277,0.816,0.035,0.21,1676,144,1268
50326,3,"C,V,both",AB 39,AB 60,AB 44,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.22,0.224,0.277,0.374,0.262,0.21,577,1243,1268
3323,3,"C,V,both",AB 02,AB 54,AB 75,"AB 12,AB 38,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.048,0.235,0.243,0.677,0.464,0.432,1479,668,940
3934,3,"C,V,both",AB 02,AB 44,AB 31,AB 38,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.048,0.277,0.338,0.677,0.21,0.224,1479,1268,340
4414,3,"C,V,both",AB 02,AB 38,AB 68,AB 38,"AB 38,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.048,0.701,0.0,0.677,0.127,0.644,1479,1563,45
7783,3,"C,V,both",AB 04,AB 40,AB 70,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.28,0.267,0.55,0.265,0.086,0.176,1118,405,1564
10964,3,"C,V,both",AB 05,AB 83,AB 61,AB 38,"AB 26,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.217,0.61,0.504,0.043,0.231,1789,23,1275
13416,3,"C,V,both",AB 06,AB 38,AB 39,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.06,0.701,0.22,0.439,0.127,0.374,947,1563,577
19878,3,"C,V,both",AB 10,AB 36,AB 45,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.185,0.042,0.148,0.345,0.816,0.701,899,1676,512
49163,3,"C,V,both",AB 37,AB 61,AB 59,AB 38,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.225,0.61,0.18,0.106,0.231,0.436,595,1275,1217
58154,3,"C,V,both",AB 60,AB 77,AB 75,AB 56,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.224,0.502,0.243,0.262,0.208,0.432,1243,904,940
7811,3,"C,V,both",AB 04,AB 40,AB 38,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.28,0.267,0.701,0.265,0.086,0.127,1118,405,1563
11088,3,"C,V,both",AB 05,AB 41,AB 39,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.158,0.22,0.504,0.29,0.374,1789,720,577
11517,3,"C,V,both",AB 05,AB 56,AB 59,"AB 12,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.775,0.18,0.504,0.087,0.436,1789,80,1217
11658,3,"C,V,both",AB 05,AB 17,AB 59,"AB 12,AB 56","AB 02,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.25,0.18,0.504,0.537,0.436,1789,80,1217
20488,3,"C,V,both",AB 10,AB 27,AB 59,"AB 38,AB 56",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.185,0.152,0.18,0.345,0.159,0.436,899,970,1217
11420,3,"C,V,both",AB 05,AB 82,AB 61,"AB 38,AB 70","AB 27,AB 77",True,True,True,3,,,,0.0,0.0,0.0,0.274,0.095,0.61,0.504,0.714,0.231,1789,21,1275
11623,3,"C,V,both",AB 05,AB 61,AB 33,"AB 38,AB 70",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.274,0.61,0.0,0.504,0.231,0.429,1789,1275,21
15886,3,"C,V,both",AB 08,AB 57,AB 39,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.904,0.059,0.22,0.074,0.654,0.374,1286,1222,577
24240,3,"C,V,both",AB 12,AB 53,AB 70,AB 12,AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.05,0.164,0.55,0.534,0.121,0.176,727,794,1564
48443,3,"C,V,both",AB 37,AB 57,AB 44,"AB 12,AB 38",AB 77,True,True,True,3,,,,0.0,0.0,0.0,0.225,0.059,0.277,0.106,0.654,0.21,595,1222,1268
