triple_id,total_connections,connections,sign_1,sign_2,sign_3,shared_following,shared_preceding,s1_in_uncertain,s2_in_uncertain,s3_in_uncertain,uncertain_count,sign_1_ml_pred,sign_2_ml_pred,sign_3_ml_pred,sign_1_ml_conf,sign_2_ml_conf,sign_3_ml_conf,sign_1_pos_init,sign_2_pos_init,sign_3_pos_init,sign_1_pos_fin,sign_2_pos_fin,sign_3_pos_fin,sign_1_total_occ,sign_2_total_occ,sign_3_total_occ
7392,3,"C,V,both",AB 23,AB 51,AB 56,"AB 07,AB 56","AB 10,AB 56",True,True,True,3,mu,du,pa,0.4072,0.2566,0.2148,0.074,0.172,0.144,0.074,0.161,0.106,94,180,132
10720,3,"C,V,both",AB 48,AB 62,AB 50,"AB 07,AB 56","AB 07,AB 08",True,True,True,3,wa,ta,pu,0.3229,0.1386,0.3216,0.087,0.403,0.138,0.087,0.394,0.103,46,437,58
10765,3,"C,V,both",AB 48,AB 64,AB 66,"AB 06,AB 07",AB 66,True,True,True,3,wa,o,ta,0.3229,0.276,0.1687,0.087,0.156,0.362,0.087,0.156,0.356,46,32,461
12088,3,"C,V,both",AB 65,AB 75,AB 36,"AB 08,AB 10,AB 56","AB 26,AB 56,AB 57",True,True,True,3,jo,tu,jo,0.2831,0.0674,0.3901,0.092,0.036,0.363,0.058,0.286,0.324,120,28,333
313,3,"C,V,both",AB 01,AB 49,AB 45,"AB 06,AB 10,AB 62","AB 56,AB 63",True,True,True,3,da,we,de,0.525,0.2994,0.3035,0.154,0.163,0.013,0.091,0.145,0.039,143,172,77
6449,3,"C,V,both",AB 14,AB 47,AB 62,"AB 01,AB 02,AB 24","AB 32,AB 48",True,True,True,3,do,ja,ta,0.4233,0.2217,0.1386,0.05,0.131,0.403,0.125,0.082,0.394,40,61,437
835,3,"C,V,both",AB 01,AB 52,AB 56,AB 56,"AB 56,AB 63",True,True,True,3,da,no,pa,0.525,0.2915,0.2148,0.154,0.094,0.144,0.091,0.094,0.106,143,117,132
1527,3,"C,V,both",AB 02,AB 64,AB 51,"AB 07,AB 29,AB 65","AB 56,AB 66",True,True,True,3,ro,o,du,0.3403,0.276,0.2566,0.337,0.156,0.172,0.441,0.156,0.161,279,32,180
9629,3,"C,V,both",AB 36,AB 46,AB 59,"AB 07,AB 08,AB 56","AB 49,AB 50",True,True,True,3,jo,je,ta,0.3901,0.2109,0.0979,0.363,0.196,0.11,0.324,0.157,0.15,333,51,100
9658,3,"C,V,both",AB 36,AB 07,AB 38,"AB 23,AB 56","AB 10,AB 56,AB 63",True,True,True,3,jo,di,e,0.3901,0.4855,0.4961,0.363,0.083,0.086,0.324,0.101,0.143,333,109,35
9846,3,"C,V,both",AB 36,AB 37,AB 56,"AB 03,AB 36,AB 56","AB 04,AB 63",True,True,True,3,jo,ke,pa,0.3901,0.0757,0.2148,0.363,0.125,0.144,0.324,0.125,0.106,333,16,132
10860,3,"C,V,both",AB 49,AB 65,AB 59,"AB 10,AB 56","AB 08,AB 50,AB 56",True,True,True,3,we,jo,ta,0.2994,0.2831,0.0979,0.163,0.092,0.11,0.145,0.058,0.15,172,120,100
333,3,"C,V,both",AB 01,AB 07,AB 29,"AB 10,AB 56",AB 56,True,True,True,3,da,di,pu,0.525,0.4855,0.3253,0.154,0.083,0.118,0.091,0.101,0.243,143,109,144
1141,3,"C,V,both",AB 02,AB 65,AB 45,"AB 01,AB 06,AB 56",AB 56,True,True,True,3,ro,jo,de,0.3403,0.2831,0.3035,0.337,0.092,0.013,0.441,0.058,0.039,279,120,77
1165,3,"C,V,both",AB 02,AB 75,AB 49,"AB 08,AB 10,AB 56","AB 26,AB 56",True,True,True,3,ro,tu,we,0.3403,0.0674,0.2994,0.337,0.036,0.163,0.441,0.286,0.145,279,28,172
1442,3,"C,V,both",AB 02,AB 87,AB 01,"AB 08,AB 56","AB 36,AB 56",True,True,True,3,ro,lo,da,0.3403,0.1181,0.525,0.337,0.18,0.154,0.441,0.295,0.091,279,61,143
9849,3,"C,V,both",AB 36,AB 73,AB 45,"AB 01,AB 06","AB 06,AB 51,AB 63",True,True,True,3,jo,mi,de,0.3901,0.0979,0.3035,0.363,0.118,0.013,0.324,0.132,0.039,333,68,77
9854,3,"C,V,both",AB 36,AB 52,AB 72,"AB 08,AB 56","AB 36,AB 63",True,True,True,3,jo,no,pe,0.3901,0.2915,0.2709,0.363,0.094,0.038,0.324,0.094,0.192,333,117,26
10548,3,"C,V,both",AB 47,AB 62,AB 71,"AB 02,AB 07,AB 29","AB 48,AB 62",True,True,True,3,ja,ta,ke,0.2217,0.1386,0.1184,0.131,0.403,0.244,0.082,0.394,0.22,61,437,41
12001,3,"C,V,both",AB 64,AB 73,AB 62,"AB 07,AB 29,AB 44","AB 06,AB 36",True,True,True,3,o,mi,ta,0.276,0.0979,0.1386,0.156,0.118,0.403,0.156,0.132,0.394,32,68,437
880,3,"C,V,both",AB 02,AB 47,AB 29,"AB 56,AB 65",AB 56,True,True,True,3,ro,ja,pu,0.3403,0.2217,0.3253,0.337,0.131,0.118,0.441,0.082,0.243,279,61,144
1584,3,"C,V,both",AB 02,AB 72,AB 49,"AB 08,AB 56","AB 36,AB 56",True,True,True,3,ro,pe,we,0.3403,0.2709,0.2994,0.337,0.038,0.163,0.441,0.192,0.145,279,26,172
6686,3,"C,V,both",AB 14,AB 87,AB 62,"AB 08,AB 24,AB 29","AB 29,AB 32,AB 36",True,True,True,3,do,lo,ta,0.4233,0.1181,0.1386,0.05,0.18,0.403,0.125,0.295,0.394,40,61,437
8460,3,"C,V,both",AB 29,AB 65,AB 56,"AB 10,AB 56",AB 56,True,True,True,3,pu,jo,pa,0.3253,0.2831,0.2148,0.118,0.092,0.144,0.243,0.058,0.106,144,120,132
9692,3,"C,V,both",AB 36,AB 48,AB 59,"AB 07,AB 47,AB 56","AB 07,AB 50,AB 66",True,True,True,3,jo,wa,ta,0.3901,0.3229,0.0979,0.363,0.087,0.11,0.324,0.087,0.15,333,46,100
10477,3,"C,V,both",AB 46,AB 51,AB 49,AB 07,"AB 49,AB 56",True,True,True,3,je,du,we,0.2109,0.2566,0.2994,0.196,0.172,0.163,0.157,0.161,0.145,51,180,172
10945,3,"C,V,both",AB 49,AB 59,AB 52,AB 56,"AB 08,AB 63,AB 66",True,True,True,3,we,ta,no,0.2994,0.0979,0.2915,0.163,0.11,0.094,0.145,0.15,0.094,172,100,117
195,3,"C,V,both",AB 01,AB 02,AB 50,AB 56,"AB 08,AB 56,AB 65",True,True,True,3,da,ro,pu,0.525,0.3403,0.3216,0.154,0.337,0.138,0.091,0.441,0.103,143,279,58
743,3,"C,V,both",AB 01,AB 51,AB 45,"AB 06,AB 52",AB 56,True,True,True,3,da,du,de,0.525,0.2566,0.3035,0.154,0.172,0.013,0.091,0.161,0.039,143,180,77
1493,3,"C,V,both",AB 02,AB 73,AB 56,"AB 01,AB 56","AB 06,AB 24,AB 56",True,True,True,3,ro,mi,pa,0.3403,0.0979,0.2148,0.337,0.118,0.144,0.441,0.132,0.106,279,68,132
1502,3,"C,V,both",AB 02,AB 52,AB 45,"AB 01,AB 06,AB 56","AB 56,AB 63",True,True,True,3,ro,no,de,0.3403,0.2915,0.3035,0.337,0.094,0.013,0.441,0.094,0.039,279,117,77
4210,3,"C,V,both",AB 07,AB 36,AB 64,"AB 07,AB 56","AB 36,AB 56",True,True,True,3,di,jo,o,0.4855,0.3901,0.276,0.083,0.363,0.156,0.101,0.324,0.156,109,333,32
7185,3,"C,V,both",AB 23,AB 46,AB 36,"AB 07,AB 56","AB 49,AB 56",True,True,True,3,mu,je,jo,0.4072,0.2109,0.3901,0.074,0.196,0.363,0.074,0.157,0.324,94,51,333
7196,3,"C,V,both",AB 23,AB 49,AB 65,"AB 10,AB 56",AB 56,True,True,True,3,mu,we,jo,0.4072,0.2994,0.2831,0.074,0.163,0.092,0.074,0.145,0.058,94,172,120
8434,3,"C,V,both",AB 29,AB 49,AB 45,"AB 06,AB 10,AB 62","AB 56,AB 63",True,True,True,3,pu,we,de,0.3253,0.2994,0.3035,0.118,0.163,0.013,0.243,0.145,0.039,144,172,77
6553,3,"C,V,both",AB 14,AB 50,AB 62,"AB 24,AB 56","AB 08,AB 29,AB 32",True,True,True,3,do,pu,ta,0.4233,0.3216,0.1386,0.05,0.138,0.403,0.125,0.103,0.394,40,58,437
8682,3,"C,V,both",AB 29,AB 52,AB 56,AB 56,"AB 56,AB 63",True,True,True,3,pu,no,pa,0.3253,0.2915,0.2148,0.118,0.094,0.144,0.243,0.094,0.106,144,117,132
10730,3,"C,V,both",AB 48,AB 49,AB 51,AB 07,"AB 07,AB 56,AB 66",True,True,True,3,wa,we,du,0.3229,0.2994,0.2566,0.087,0.163,0.172,0.087,0.145,0.161,46,172,180
11213,3,"C,V,both",AB 51,AB 65,AB 59,"AB 07,AB 47,AB 56","AB 10,AB 50,AB 56",True,True,True,3,du,jo,ta,0.2566,0.2831,0.0979,0.172,0.092,0.11,0.161,0.058,0.15,180,120,100
11785,3,"C,V,both",AB 62,AB 47,AB 38,"AB 02,AB 23,AB 59","AB 48,AB 56,AB 63",True,True,True,3,ta,ja,e,0.1386,0.2217,0.4961,0.403,0.131,0.086,0.394,0.082,0.143,437,61,35
1453,3,"C,V,both",AB 02,AB 87,AB 29,"AB 08,AB 56","AB 56,AB 61",True,True,True,3,ro,lo,pu,0.3403,0.1181,0.3253,0.337,0.18,0.118,0.441,0.295,0.243,279,61,144
7210,3,"C,V,both",AB 23,AB 49,AB 52,AB 56,"AB 56,AB 63",True,True,True,3,mu,we,no,0.4072,0.2994,0.2915,0.074,0.163,0.094,0.074,0.145,0.094,94,172,117
7242,3,"C,V,both",AB 23,AB 48,AB 36,"AB 07,AB 56","AB 07,AB 56,AB 66",True,True,True,3,mu,wa,jo,0.4072,0.3229,0.3901,0.074,0.087,0.363,0.074,0.087,0.324,94,46,333
1581,3,"C,V,both",AB 02,AB 72,AB 51,"AB 08,AB 65","AB 36,AB 56",True,True,True,3,ro,pe,du,0.3403,0.2709,0.2566,0.337,0.038,0.172,0.441,0.192,0.161,279,26,180
11122,3,"C,V,both",AB 50,AB 71,AB 62,"AB 07,AB 56","AB 08,AB 49,AB 62",True,True,True,3,pu,ke,ta,0.3216,0.1184,0.1386,0.138,0.244,0.403,0.103,0.22,0.394,58,41,437
11291,3,"C,V,both",AB 51,AB 59,AB 52,"AB 07,AB 47,AB 56","AB 10,AB 56,AB 66",True,True,True,3,du,ta,no,0.2566,0.0979,0.2915,0.172,0.11,0.094,0.161,0.15,0.094,180,100,117
11906,3,"C,V,both",AB 62,AB 37,AB 45,"AB 03,AB 06,AB 36","AB 51,AB 63",True,True,True,3,ta,ke,de,0.1386,0.0757,0.3035,0.403,0.125,0.013,0.394,0.125,0.039,437,16,77
12015,3,"C,V,both",AB 64,AB 71,AB 66,"AB 06,AB 07,AB 29","AB 62,AB 66",True,True,True,3,o,ke,ta,0.276,0.1184,0.1687,0.156,0.244,0.362,0.156,0.22,0.356,32,41,461
1152,3,"C,V,both",AB 02,AB 50,AB 29,AB 56,"AB 08,AB 56,AB 65",True,True,True,3,ro,pu,pu,0.3403,0.3216,0.3253,0.337,0.138,0.118,0.441,0.103,0.243,279,58,144
7232,3,"C,V,both",AB 23,AB 65,AB 51,"AB 07,AB 56",AB 56,True,True,True,3,mu,jo,du,0.4072,0.2831,0.2566,0.074,0.092,0.172,0.074,0.058,0.161,94,120,180
8640,3,"C,V,both",AB 29,AB 51,AB 45,AB 06,AB 56,True,True,True,3,pu,du,de,0.3253,0.2566,0.3035,0.118,0.172,0.013,0.243,0.161,0.039,144,180,77
9568,3,"C,V,both",AB 36,AB 47,AB 45,"AB 06,AB 57","AB 56,AB 63",True,True,True,3,jo,ja,de,0.3901,0.2217,0.3035,0.363,0.131,0.013,0.324,0.082,0.039,333,61,77
351,3,"C,V,both",AB 01,AB 07,AB 56,AB 56,"AB 10,AB 56",True,True,True,3,da,di,pa,0.525,0.4855,0.2148,0.154,0.083,0.144,0.091,0.101,0.106,143,109,132
938,3,"C,V,both",AB 02,AB 23,AB 59,AB 56,"AB 56,AB 66",True,True,True,3,ro,mu,ta,0.3403,0.4072,0.0979,0.337,0.074,0.11,0.441,0.074,0.15,279,94,100
6581,3,"C,V,both",AB 14,AB 36,AB 59,"AB 24,AB 56","AB 24,AB 50",True,True,True,3,do,jo,ta,0.4233,0.3901,0.0979,0.05,0.363,0.11,0.125,0.324,0.15,40,333,100
405,3,"C,V,both",AB 01,AB 65,AB 52,"AB 10,AB 56",AB 56,True,True,True,3,da,jo,no,0.525,0.2831,0.2915,0.154,0.092,0.094,0.091,0.058,0.094,143,120,117
891,3,"C,V,both",AB 02,AB 47,AB 56,"AB 02,AB 56,AB 65",AB 56,True,True,True,3,ro,ja,pa,0.3403,0.2217,0.2148,0.337,0.131,0.144,0.441,0.082,0.106,279,61,132
6575,3,"C,V,both",AB 14,AB 75,AB 66,"AB 24,AB 29","AB 24,AB 26",True,True,True,3,do,tu,ta,0.4233,0.0674,0.1687,0.05,0.036,0.362,0.125,0.286,0.356,40,28,461
7387,3,"C,V,both",AB 23,AB 51,AB 52,"AB 07,AB 56",AB 56,True,True,True,3,mu,du,no,0.4072,0.2566,0.2915,0.074,0.172,0.094,0.074,0.161,0.094,94,180,117
9680,3,"C,V,both",AB 36,AB 65,AB 37,"AB 03,AB 56","AB 04,AB 51,AB 56",True,True,True,3,jo,jo,ke,0.3901,0.2831,0.0757,0.363,0.092,0.125,0.324,0.058,0.125,333,120,16
307,3,"C,V,both",AB 01,AB 49,AB 73,"AB 01,AB 10,AB 48","AB 06,AB 56",True,True,True,3,da,we,mi,0.525,0.2994,0.0979,0.154,0.163,0.118,0.091,0.145,0.132,143,172,68
1033,3,"C,V,both",AB 02,AB 46,AB 01,"AB 08,AB 56","AB 49,AB 56",True,True,True,3,ro,je,da,0.3403,0.2109,0.525,0.337,0.196,0.154,0.441,0.157,0.091,279,51,143
4103,3,"C,V,both",AB 07,AB 49,AB 59,AB 56,"AB 08,AB 10,AB 56",True,True,True,3,di,we,ta,0.4855,0.2994,0.0979,0.083,0.163,0.11,0.101,0.145,0.15,109,172,100
6529,3,"C,V,both",AB 14,AB 49,AB 51,"AB 07,AB 24","AB 24,AB 56",True,True,True,3,do,we,du,0.4233,0.2994,0.2566,0.05,0.163,0.172,0.125,0.145,0.161,40,172,180
9785,3,"C,V,both",AB 36,AB 58,AB 65,"AB 08,AB 56","AB 52,AB 56",True,True,True,3,jo,su,jo,0.3901,0.3193,0.2831,0.363,0.0,0.092,0.324,0.067,0.058,333,15,120
9801,3,"C,V,both",AB 36,AB 59,AB 71,"AB 07,AB 26,AB 56","AB 49,AB 50,AB 62",True,True,True,3,jo,ta,ke,0.3901,0.0979,0.1184,0.363,0.11,0.244,0.324,0.15,0.22,333,100,41
10239,3,"C,V,both",AB 45,AB 49,AB 56,"AB 06,AB 56,AB 62",AB 63,True,True,True,3,de,we,pa,0.3035,0.2994,0.2148,0.013,0.163,0.144,0.039,0.145,0.106,77,172,132
10345,3,"C,V,both",AB 45,AB 87,AB 36,"AB 06,AB 08","AB 03,AB 36,AB 63",True,True,True,3,de,lo,jo,0.3035,0.1181,0.3901,0.013,0.18,0.363,0.039,0.295,0.324,77,61,333
1098,3,"C,V,both",AB 02,AB 07,AB 45,"AB 01,AB 06,AB 56",AB 56,True,True,True,3,ro,di,de,0.3403,0.4855,0.3035,0.337,0.083,0.013,0.441,0.101,0.039,279,109,77
6484,3,"C,V,both",AB 14,AB 23,AB 36,"AB 01,AB 24,AB 56","AB 24,AB 32,AB 56",True,True,True,3,do,mu,jo,0.4233,0.4072,0.3901,0.05,0.074,0.363,0.125,0.074,0.324,40,94,333
12212,3,"C,V,both",AB 71,AB 75,AB 66,AB 29,"AB 26,AB 62",True,True,True,3,ke,tu,ta,0.1184,0.0674,0.1687,0.244,0.036,0.362,0.22,0.286,0.356,41,28,461
194,3,"C,V,both",AB 01,AB 02,AB 48,"AB 06,AB 29,AB 56","AB 07,AB 56,AB 66",True,True,True,3,da,ro,wa,0.525,0.3403,0.3229,0.154,0.337,0.087,0.091,0.441,0.087,143,279,46
1464,3,"C,V,both",AB 02,AB 87,AB 56,"AB 08,AB 56","AB 36,AB 56",True,True,True,3,ro,lo,pa,0.3403,0.1181,0.2148,0.337,0.18,0.144,0.441,0.295,0.106,279,61,132
1474,3,"C,V,both",AB 02,AB 73,AB 65,"AB 01,AB 56,AB 66","AB 06,AB 24,AB 56",True,True,True,3,ro,mi,jo,0.3403,0.0979,0.2831,0.337,0.118,0.092,0.441,0.132,0.058,279,68,120
4312,3,"C,V,both",AB 07,AB 29,AB 56,AB 56,"AB 10,AB 56",True,True,True,3,di,pu,pa,0.4855,0.3253,0.2148,0.083,0.118,0.144,0.101,0.243,0.106,109,144,132
9708,3,"C,V,both",AB 36,AB 50,AB 45,"AB 06,AB 56,AB 62","AB 08,AB 63",True,True,True,3,jo,pu,de,0.3901,0.3216,0.3035,0.363,0.138,0.013,0.324,0.103,0.039,333,58,77
10956,3,"C,V,both",AB 49,AB 51,AB 71,AB 07,"AB 56,AB 62",True,True,True,3,we,du,ke,0.2994,0.2566,0.1184,0.163,0.172,0.244,0.145,0.161,0.22,172,180,41
11100,3,"C,V,both",AB 50,AB 64,AB 62,"AB 07,AB 56","AB 08,AB 36",True,True,True,3,pu,o,ta,0.3216,0.276,0.1386,0.138,0.156,0.403,0.103,0.156,0.394,58,32,437
3964,3,"C,V,both",AB 07,AB 23,AB 49,AB 56,AB 56,True,True,True,3,di,mu,we,0.4855,0.4072,0.2994,0.083,0.074,0.163,0.101,0.074,0.145,109,94,172
7286,3,"C,V,both",AB 23,AB 36,AB 71,"AB 07,AB 56","AB 56,AB 62",True,True,True,3,mu,jo,ke,0.4072,0.3901,0.1184,0.074,0.363,0.244,0.074,0.324,0.22,94,333,41
8457,3,"C,V,both",AB 29,AB 65,AB 52,"AB 10,AB 56",AB 56,True,True,True,3,pu,jo,no,0.3253,0.2831,0.2915,0.118,0.092,0.094,0.243,0.058,0.094,144,120,117
9792,3,"C,V,both",AB 36,AB 59,AB 38,"AB 08,AB 23,AB 56","AB 10,AB 50,AB 63",True,True,True,3,jo,ta,e,0.3901,0.0979,0.4961,0.363,0.11,0.086,0.324,0.15,0.143,333,100,35
11816,3,"C,V,both",AB 62,AB 46,AB 71,AB 07,"AB 49,AB 62",True,True,True,3,ta,je,ke,0.1386,0.2109,0.1184,0.403,0.196,0.244,0.394,0.157,0.22,437,51,41
11933,3,"C,V,both",AB 62,AB 72,AB 47,"AB 02,AB 08,AB 29","AB 36,AB 48,AB 59",True,True,True,3,ta,pe,ja,0.1386,0.2709,0.2217,0.403,0.038,0.131,0.394,0.192,0.082,437,26,61
691,3,"C,V,both",AB 01,AB 29,AB 59,"AB 10,AB 56","AB 50,AB 56,AB 66",True,True,True,3,da,pu,ta,0.525,0.3253,0.0979,0.154,0.118,0.11,0.091,0.243,0.15,143,144,100
737,3,"C,V,both",AB 01,AB 51,AB 73,"AB 01,AB 48,AB 52","AB 06,AB 24,AB 56",True,True,True,3,da,du,mi,0.525,0.2566,0.0979,0.154,0.172,0.118,0.091,0.161,0.132,143,180,68
1043,3,"C,V,both",AB 02,AB 46,AB 29,"AB 08,AB 56","AB 44,AB 56",True,True,True,3,ro,je,pu,0.3403,0.2109,0.3253,0.337,0.196,0.118,0.441,0.157,0.243,279,51,144
1163,3,"C,V,both",AB 02,AB 50,AB 56,AB 56,"AB 08,AB 56,AB 65",True,True,True,3,ro,pu,pa,0.3403,0.3216,0.2148,0.337,0.138,0.144,0.441,0.103,0.106,279,58,132
1489,3,"C,V,both",AB 02,AB 73,AB 52,"AB 01,AB 44,AB 56","AB 06,AB 24,AB 56",True,True,True,3,ro,mi,no,0.3403,0.0979,0.2915,0.337,0.118,0.094,0.441,0.132,0.094,279,68,117
4313,3,"C,V,both",AB 07,AB 59,AB 51,"AB 07,AB 47,AB 56",AB 10,True,True,True,3,di,ta,du,0.4855,0.0979,0.2566,0.083,0.11,0.172,0.101,0.15,0.161,109,100,180
8429,3,"C,V,both",AB 29,AB 49,AB 73,"AB 01,AB 10","AB 06,AB 56,AB 61",True,True,True,3,pu,we,mi,0.3253,0.2994,0.0979,0.118,0.163,0.118,0.243,0.145,0.132,144,172,68
10328,3,"C,V,both",AB 45,AB 51,AB 56,"AB 06,AB 07","AB 10,AB 56,AB 63",True,True,True,3,de,du,pa,0.3035,0.2566,0.2148,0.013,0.172,0.144,0.039,0.161,0.106,77,180,132
10773,3,"C,V,both",AB 48,AB 71,AB 62,AB 07,"AB 07,AB 62",True,True,True,3,wa,ke,ta,0.3229,0.1184,0.1386,0.087,0.244,0.403,0.087,0.22,0.394,46,41,437
10950,3,"C,V,both",AB 49,AB 51,AB 38,"AB 07,AB 08,AB 23","AB 10,AB 56,AB 63",True,True,True,3,we,du,e,0.2994,0.2566,0.4961,0.163,0.172,0.086,0.145,0.161,0.143,172,180,35
5,3,"C,V,both",AB 01,AB 47,AB 49,"AB 02,AB 10,AB 65",AB 56,True,True,True,3,da,ja,we,0.525,0.2217,0.2994,0.154,0.131,0.163,0.091,0.082,0.145,143,61,172
8371,3,"C,V,both",AB 29,AB 02,AB 48,"AB 06,AB 29,AB 56","AB 07,AB 56,AB 66",True,True,True,3,pu,ro,wa,0.3253,0.3403,0.3229,0.118,0.337,0.087,0.243,0.441,0.087,144,279,46
9577,3,"C,V,both",AB 36,AB 23,AB 38,"AB 23,AB 56","AB 56,AB 63",True,True,True,3,jo,mu,e,0.3901,0.4072,0.4961,0.363,0.074,0.086,0.324,0.074,0.143,333,94,35
9798,3,"C,V,both",AB 36,AB 59,AB 64,"AB 06,AB 07,AB 56","AB 36,AB 50,AB 66",True,True,True,3,jo,ta,o,0.3901,0.0979,0.276,0.363,0.11,0.156,0.324,0.15,0.156,333,100,32
97,3,"C,V,both",AB 01,AB 23,AB 29,"AB 10,AB 56",AB 56,True,True,True,3,da,mu,pu,0.525,0.4072,0.3253,0.154,0.074,0.118,0.091,0.074,0.243,143,94,144
319,3,"C,V,both",AB 01,AB 07,AB 65,"AB 10,AB 56",AB 56,True,True,True,3,da,di,jo,0.525,0.4855,0.2831,0.154,0.083,0.092,0.091,0.101,0.058,143,109,120
3977,3,"C,V,both",AB 07,AB 23,AB 51,"AB 07,AB 56","AB 10,AB 56",True,True,True,3,di,mu,du,0.4855,0.4072,0.2566,0.083,0.074,0.172,0.101,0.074,0.161,109,94,180
11904,3,"C,V,both",AB 62,AB 37,AB 73,"AB 03,AB 44","AB 06,AB 51",True,True,True,3,ta,ke,mi,0.1386,0.0757,0.0979,0.403,0.125,0.118,0.394,0.125,0.132,437,16,68
872,3,"C,V,both",AB 02,AB 47,AB 65,"AB 02,AB 56,AB 65",AB 56,True,True,True,3,ro,ja,jo,0.3403,0.2217,0.2831,0.337,0.131,0.092,0.441,0.082,0.058,279,61,120
1407,3,"C,V,both",AB 02,AB 14,AB 01,"AB 01,AB 24,AB 56","AB 24,AB 32,AB 56",True,True,True,3,ro,do,da,0.3403,0.4233,0.525,0.337,0.05,0.154,0.441,0.125,0.091,279,40,143
8635,3,"C,V,both",AB 29,AB 51,AB 73,"AB 01,AB 06","AB 24,AB 56,AB 61",True,True,True,3,pu,du,mi,0.3253,0.2566,0.0979,0.118,0.172,0.118,0.243,0.161,0.132,144,180,68
10693,3,"C,V,both",AB 47,AB 73,AB 36,"AB 01,AB 57","AB 06,AB 51,AB 56",True,True,True,3,ja,mi,jo,0.2217,0.0979,0.3901,0.131,0.118,0.363,0.082,0.132,0.324,61,68,333
10955,3,"C,V,both",AB 49,AB 51,AB 64,AB 07,"AB 36,AB 56,AB 66",True,True,True,3,we,du,o,0.2994,0.2566,0.276,0.163,0.172,0.156,0.145,0.161,0.156,172,180,32
305,3,"C,V,both",AB 01,AB 49,AB 87,"AB 08,AB 10","AB 36,AB 56",True,True,True,3,da,we,lo,0.525,0.2994,0.1181,0.154,0.163,0.18,0.091,0.145,0.295,143,172,61
344,3,"C,V,both",AB 01,AB 07,AB 52,AB 56,AB 56,True,True,True,3,da,di,no,0.525,0.4855,0.2915,0.154,0.083,0.094,0.091,0.101,0.094,143,109,117
9579,3,"C,V,both",AB 36,AB 23,AB 64,"AB 07,AB 56","AB 36,AB 56,AB 66",True,True,True,3,jo,mu,o,0.3901,0.4072,0.276,0.363,0.074,0.156,0.324,0.074,0.156,333,94,32
9632,3,"C,V,both",AB 36,AB 46,AB 45,"AB 06,AB 07,AB 08","AB 44,AB 49,AB 63",True,True,True,3,jo,je,de,0.3901,0.2109,0.3035,0.363,0.196,0.013,0.324,0.157,0.039,333,51,77
9659,3,"C,V,both",AB 36,AB 07,AB 37,"AB 03,AB 36,AB 56","AB 04,AB 51,AB 56",True,True,True,3,jo,di,ke,0.3901,0.4855,0.0757,0.363,0.083,0.125,0.324,0.101,0.125,333,109,16
10227,3,"C,V,both",AB 45,AB 49,AB 65,"AB 06,AB 10,AB 62","AB 56,AB 63",True,True,True,3,de,we,jo,0.3035,0.2994,0.2831,0.013,0.163,0.092,0.039,0.145,0.058,77,172,120
19,3,"C,V,both",AB 01,AB 47,AB 51,"AB 02,AB 52,AB 65",AB 56,True,True,True,3,da,ja,du,0.525,0.2217,0.2566,0.154,0.131,0.172,0.091,0.082,0.161,143,61,180
886,3,"C,V,both",AB 02,AB 47,AB 52,"AB 56,AB 57,AB 65",AB 56,True,True,True,3,ro,ja,no,0.3403,0.2217,0.2915,0.337,0.131,0.094,0.441,0.082,0.094,279,61,117
1540,3,"C,V,both",AB 02,AB 71,AB 01,"AB 29,AB 56","AB 49,AB 56,AB 62",True,True,True,3,ro,ke,da,0.3403,0.1184,0.525,0.337,0.244,0.154,0.441,0.22,0.091,279,41,143
8300,3,"C,V,both",AB 29,AB 47,AB 49,"AB 10,AB 65",AB 56,True,True,True,3,pu,ja,we,0.3253,0.2217,0.2994,0.118,0.131,0.163,0.243,0.082,0.145,144,61,172
11387,3,"C,V,both",AB 52,AB 65,AB 56,AB 56,"AB 56,AB 63",True,True,True,3,no,jo,pa,0.2915,0.2831,0.2148,0.094,0.092,0.144,0.094,0.058,0.106,117,120,132
285,3,"C,V,both",AB 01,AB 49,AB 50,"AB 10,AB 56","AB 08,AB 56",True,True,True,3,da,we,pu,0.525,0.2994,0.3216,0.154,0.163,0.138,0.091,0.145,0.103,143,172,58
728,3,"C,V,both",AB 01,AB 59,AB 56,AB 56,"AB 10,AB 56,AB 66",True,True,True,3,da,ta,pa,0.525,0.0979,0.2148,0.154,0.11,0.144,0.091,0.15,0.106,143,100,132
1446,3,"C,V,both",AB 02,AB 87,AB 65,"AB 08,AB 56","AB 03,AB 56",True,True,True,3,ro,lo,jo,0.3403,0.1181,0.2831,0.337,0.18,0.092,0.441,0.295,0.058,279,61,120
4146,3,"C,V,both",AB 07,AB 65,AB 29,"AB 10,AB 56",AB 56,True,True,True,3,di,jo,pu,0.4855,0.2831,0.3253,0.083,0.092,0.118,0.101,0.058,0.243,109,120,144
6521,3,"C,V,both",AB 14,AB 62,AB 71,"AB 07,AB 24,AB 29","AB 32,AB 62",True,True,True,3,do,ta,ke,0.4233,0.1386,0.1184,0.05,0.403,0.244,0.125,0.394,0.22,40,437,41
9696,3,"C,V,both",AB 36,AB 48,AB 45,"AB 06,AB 07","AB 07,AB 63",True,True,True,3,jo,wa,de,0.3901,0.3229,0.3035,0.363,0.087,0.013,0.324,0.087,0.039,333,46,77
9710,3,"C,V,both",AB 36,AB 75,AB 59,"AB 08,AB 56","AB 26,AB 50",True,True,True,3,jo,tu,ta,0.3901,0.0674,0.0979,0.363,0.036,0.11,0.324,0.286,0.15,333,28,100
