gorila_id,inscription_id,num_signs,strategy,num_boundaries,confidence,has_ground_truth,details
HTWa1451,653,1,viterbi_hmm,0,1.0000,False,too short
HTWa1452,654,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1452,654,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1452,654,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1452,654,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1452,654,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1452,654,1,viterbi_hmm,0,1.0000,False,too short
HTWa1453,655,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1453,655,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1453,655,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1453,655,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1453,655,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1453,655,1,viterbi_hmm,0,1.0000,False,too short
HTWa1454,656,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1454,656,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1454,656,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1454,656,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1454,656,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1454,656,1,viterbi_hmm,0,1.0000,False,too short
HTWa1455,657,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1455,657,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1455,657,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1455,657,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1455,657,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1455,657,1,viterbi_hmm,0,1.0000,False,too short
HTWa1456,658,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1456,658,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1456,658,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1456,658,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1456,658,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1456,658,1,viterbi_hmm,0,1.0000,False,too short
HTWa1457,659,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1457,659,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1457,659,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1457,659,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1457,659,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1457,659,1,viterbi_hmm,0,1.0000,False,too short
HTWa1458,660,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1458,660,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1458,660,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1458,660,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1458,660,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1458,660,1,viterbi_hmm,0,1.0000,False,too short
HTWa1459,661,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1459,661,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1459,661,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1459,661,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1459,661,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1459,661,1,viterbi_hmm,0,1.0000,False,too short
HTWa1460,662,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1460,662,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1460,662,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1460,662,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1460,662,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1460,662,1,viterbi_hmm,0,1.0000,False,too short
HTWa1461,663,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1461,663,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1461,663,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1461,663,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1461,663,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1461,663,1,viterbi_hmm,0,1.0000,False,too short
HTWa1462,664,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1462,664,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1462,664,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1462,664,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1462,664,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1462,664,1,viterbi_hmm,0,1.0000,False,too short
HTWa1463,665,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1463,665,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1463,665,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1463,665,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1463,665,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1463,665,1,viterbi_hmm,0,1.0000,False,too short
HTWa1464,666,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1464,666,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1464,666,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1464,666,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1464,666,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1464,666,1,viterbi_hmm,0,1.0000,False,too short
HTWa1465,667,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1465,667,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1465,667,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1465,667,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1465,667,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1465,667,1,viterbi_hmm,0,1.0000,False,too short
HTWa1466,668,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1466,668,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1466,668,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1466,668,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1466,668,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1466,668,1,viterbi_hmm,0,1.0000,False,too short
HTWa1467,669,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1467,669,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1467,669,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1467,669,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1467,669,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1467,669,1,viterbi_hmm,0,1.0000,False,too short
HTWa1468,670,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1468,670,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1468,670,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1468,670,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1468,670,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1468,670,1,viterbi_hmm,0,1.0000,False,too short
HTWa1469,671,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1469,671,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1469,671,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1469,671,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1469,671,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1469,671,1,viterbi_hmm,0,1.0000,False,too short
HTWa1470,672,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1470,672,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1470,672,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1470,672,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1470,672,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1470,672,1,viterbi_hmm,0,1.0000,False,too short
HTWa1471,673,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1471,673,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1471,673,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1471,673,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1471,673,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1471,673,1,viterbi_hmm,0,1.0000,False,too short
HTWa1472,674,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1472,674,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1472,674,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1472,674,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1472,674,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1472,674,1,viterbi_hmm,0,1.0000,False,too short
HTWa1473,675,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1473,675,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1473,675,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1473,675,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1473,675,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1473,675,1,viterbi_hmm,0,1.0000,False,too short
HTWa1474,676,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1474,676,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1474,676,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1474,676,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1474,676,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1474,676,1,viterbi_hmm,0,1.0000,False,too short
HTWa1475,677,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1475,677,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1475,677,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1475,677,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1475,677,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1475,677,1,viterbi_hmm,0,1.0000,False,too short
HTWa1476,678,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1476,678,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1476,678,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1476,678,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1476,678,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1476,678,1,viterbi_hmm,0,1.0000,False,too short
HTWa1477,679,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1477,679,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1477,679,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1477,679,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1477,679,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1477,679,1,viterbi_hmm,0,1.0000,False,too short
HTWa1478,680,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1478,680,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1478,680,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1478,680,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1478,680,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1478,680,1,viterbi_hmm,0,1.0000,False,too short
HTWa1479,681,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1479,681,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1479,681,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1479,681,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1479,681,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1479,681,1,viterbi_hmm,0,1.0000,False,too short
HTWa1480,682,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1480,682,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1480,682,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1480,682,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1480,682,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1480,682,1,viterbi_hmm,0,1.0000,False,too short
HTWa1481,683,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1481,683,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1481,683,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1481,683,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1481,683,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1481,683,1,viterbi_hmm,0,1.0000,False,too short
HTWa1482,684,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1482,684,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1482,684,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1482,684,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1482,684,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1482,684,1,viterbi_hmm,0,1.0000,False,too short
HTWa1483,685,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1483,685,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1483,685,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1483,685,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1483,685,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1483,685,1,viterbi_hmm,0,1.0000,False,too short
HTWa1484,686,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1484,686,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1484,686,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1484,686,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1484,686,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1484,686,1,viterbi_hmm,0,1.0000,False,too short
HTWa1485,687,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1485,687,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1485,687,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1485,687,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1485,687,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1485,687,1,viterbi_hmm,0,1.0000,False,too short
HTWa1486,688,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1486,688,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1486,688,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1486,688,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1486,688,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1486,688,1,viterbi_hmm,0,1.0000,False,too short
HTWa1487,689,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1487,689,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1487,689,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1487,689,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1487,689,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1487,689,1,viterbi_hmm,0,1.0000,False,too short
HTWa1488,690,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1488,690,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1488,690,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1488,690,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1488,690,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1488,690,1,viterbi_hmm,0,1.0000,False,too short
HTWa1489,691,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1489,691,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1489,691,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1489,691,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1489,691,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1489,691,1,viterbi_hmm,0,1.0000,False,too short
HTWa1490,692,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1490,692,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1490,692,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1490,692,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1490,692,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1490,692,1,viterbi_hmm,0,1.0000,False,too short
HTWa1491,693,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1491,693,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1491,693,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1491,693,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1491,693,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1491,693,1,viterbi_hmm,0,1.0000,False,too short
HTWa1492,694,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1492,694,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1492,694,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1492,694,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1492,694,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1492,694,1,viterbi_hmm,0,1.0000,False,too short
HTWa1493,695,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1493,695,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1493,695,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1493,695,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1493,695,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1493,695,1,viterbi_hmm,0,1.0000,False,too short
HTWa1494,696,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1494,696,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1494,696,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1494,696,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1494,696,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1494,696,1,viterbi_hmm,0,1.0000,False,too short
HTWa1495,697,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1495,697,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1495,697,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1495,697,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1495,697,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1495,697,1,viterbi_hmm,0,1.0000,False,too short
HTWa1496,698,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1496,698,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1496,698,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1496,698,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1496,698,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1496,698,1,viterbi_hmm,0,1.0000,False,too short
HTWa1497,699,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1497,699,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1497,699,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1497,699,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1497,699,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1497,699,1,viterbi_hmm,0,1.0000,False,too short
HTWa1498,700,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1498,700,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1498,700,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1498,700,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1498,700,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1498,700,1,viterbi_hmm,0,1.0000,False,too short
HTWa1499,701,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1499,701,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1499,701,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1499,701,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1499,701,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1499,701,1,viterbi_hmm,0,1.0000,False,too short
HTWa1500,702,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1500,702,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1500,702,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1500,702,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1500,702,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1500,702,1,viterbi_hmm,0,1.0000,False,too short
HTWa1501,703,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1501,703,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1501,703,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1501,703,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1501,703,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1501,703,1,viterbi_hmm,0,1.0000,False,too short
HTWa1502,704,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1502,704,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1502,704,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1502,704,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1502,704,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1502,704,1,viterbi_hmm,0,1.0000,False,too short
HTWa1503,705,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1503,705,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1503,705,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1503,705,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1503,705,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1503,705,1,viterbi_hmm,0,1.0000,False,too short
HTWa1504,706,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1504,706,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1504,706,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1504,706,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1504,706,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1504,706,1,viterbi_hmm,0,1.0000,False,too short
HTWa1505,707,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1505,707,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1505,707,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1505,707,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1505,707,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1505,707,1,viterbi_hmm,0,1.0000,False,too short
HTWa1506,708,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1506,708,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1506,708,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1506,708,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1506,708,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1506,708,1,viterbi_hmm,0,1.0000,False,too short
HTWa1507,709,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1507,709,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1507,709,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HTWa1507,709,1,ground_truth,0,0.0000,False,0 divider(s)
HTWa1507,709,1,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HTWa1507,709,1,viterbi_hmm,0,1.0000,False,too short
HTWa1508,710,1,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HTWa1508,710,1,boundary_entropy,0,1.0000,False,"threshold=1.0000, median=1.0000"
HTWa1508,710,1,consensus,0,0.0000,False,"4 strategies, 0 accepted"
